icp_number,meter_serial_number,channel_number,started_at,ended_at,value,unit_code,status
0005045312RN131,208211246,1,05/03/2021 21:00,05/03/2021 21:29,0.303,kWh,validated
0005045312RN131,208211246,1,05/03/2021 21:30,05/03/2021 21:59,0.342,kWh,validated
0005045312RN131,208211246,1,05/03/2021 22:00,05/03/2021 22:29,0.322,kWh,validated
0005045312RN131,208211246,1,05/03/2021 22:30,05/03/2021 22:59,0.467,kWh,validated
0005045312RN131,208211246,1,05/03/2021 23:00,05/03/2021 23:29,0.304,kWh,validated
0005045312RN131,208211246,1,05/03/2021 23:30,05/03/2021 23:59,0.431,kWh,validated
0005045312RN131,208211246,1,06/03/2021 00:00,06/03/2021 00:29,0.287,kWh,validated
0005045312RN131,208211246,1,06/03/2021 00:30,06/03/2021 00:59,0.348,kWh,validated
0005045312RN131,208211246,1,06/03/2021 01:00,06/03/2021 01:29,0.059,kWh,validated
0005045312RN131,208211246,1,06/03/2021 01:30,06/03/2021 01:59,0.082,kWh,validated
0005045312RN131,208211246,1,06/03/2021 02:00,06/03/2021 02:29,0.086,kWh,validated
0005045312RN131,208211246,1,06/03/2021 02:30,06/03/2021 02:59,0.058,kWh,validated
0005045312RN131,208211246,1,06/03/2021 03:00,06/03/2021 03:29,0.082,kWh,validated
0005045312RN131,208211246,1,06/03/2021 03:30,06/03/2021 03:59,0.084,kWh,validated
0005045312RN131,208211246,1,06/03/2021 04:00,06/03/2021 04:29,0.183,kWh,validated
0005045312RN131,208211246,1,06/03/2021 04:30,06/03/2021 04:59,0.085,kWh,validated
0005045312RN131,208211246,1,06/03/2021 05:00,06/03/2021 05:29,0.078,kWh,validated
0005045312RN131,208211246,1,06/03/2021 05:30,06/03/2021 05:59,0.111,kWh,validated
0005045312RN131,208211246,1,06/03/2021 06:00,06/03/2021 06:29,0.105,kWh,validated
0005045312RN131,208211246,1,06/03/2021 06:30,06/03/2021 06:59,0.218,kWh,validated
0005045312RN131,208211246,1,06/03/2021 07:00,06/03/2021 07:29,0.109,kWh,validated
0005045312RN131,208211246,1,06/03/2021 07:30,06/03/2021 07:59,0.105,kWh,validated
0005045312RN131,208211246,1,06/03/2021 08:00,06/03/2021 08:29,0.101,kWh,validated
0005045312RN131,208211246,1,06/03/2021 08:30,06/03/2021 08:59,0.223,kWh,validated
0005045312RN131,208211246,1,06/03/2021 09:00,06/03/2021 09:29,0.087,kWh,validated
0005045312RN131,208211246,1,06/03/2021 09:30,06/03/2021 09:59,0.539,kWh,validated
0005045312RN131,208211246,1,06/03/2021 10:00,06/03/2021 10:29,0.137,kWh,validated
0005045312RN131,208211246,1,06/03/2021 10:30,06/03/2021 10:59,0.108,kWh,validated
0005045312RN131,208211246,1,06/03/2021 11:00,06/03/2021 11:29,0.342,kWh,validated
0005045312RN131,208211246,1,06/03/2021 11:30,06/03/2021 11:59,0.838,kWh,validated
0005045312RN131,208211246,1,06/03/2021 12:00,06/03/2021 12:29,0.648,kWh,validated
0005045312RN131,208211246,1,06/03/2021 12:30,06/03/2021 12:59,0.067,kWh,validated
0005045312RN131,208211246,1,06/03/2021 13:00,06/03/2021 13:29,0.104,kWh,validated
0005045312RN131,208211246,1,06/03/2021 13:30,06/03/2021 13:59,0.062,kWh,validated
0005045312RN131,208211246,1,06/03/2021 14:00,06/03/2021 14:29,0.136,kWh,validated
0005045312RN131,208211246,1,06/03/2021 14:30,06/03/2021 14:59,0.118,kWh,validated
0005045312RN131,208211246,1,06/03/2021 15:00,06/03/2021 15:29,0.106,kWh,validated
0005045312RN131,208211246,1,06/03/2021 15:30,06/03/2021 15:59,0.126,kWh,validated
0005045312RN131,208211246,1,06/03/2021 16:00,06/03/2021 16:29,0.383,kWh,validated
0005045312RN131,208211246,1,06/03/2021 16:30,06/03/2021 16:59,0.359,kWh,validated
0005045312RN131,208211246,1,06/03/2021 17:00,06/03/2021 17:29,0.390,kWh,validated
0005045312RN131,208211246,1,06/03/2021 17:30,06/03/2021 17:59,0.306,kWh,validated
0005045312RN131,208211246,1,06/03/2021 18:00,06/03/2021 18:29,1.165,kWh,validated
0005045312RN131,208211246,1,06/03/2021 18:30,06/03/2021 18:59,1.044,kWh,validated
0005045312RN131,208211246,1,06/03/2021 19:00,06/03/2021 19:29,0.514,kWh,validated
0005045312RN131,208211246,1,06/03/2021 19:30,06/03/2021 19:59,0.234,kWh,validated
0005045312RN131,208211246,1,06/03/2021 20:00,06/03/2021 20:29,0.752,kWh,validated
0005045312RN131,208211246,1,06/03/2021 20:30,06/03/2021 20:59,0.689,kWh,validated
0005045312RN131,208211246,1,06/03/2021 21:00,06/03/2021 21:29,0.248,kWh,validated
0005045312RN131,208211246,1,06/03/2021 21:30,06/03/2021 21:59,0.210,kWh,validated
0005045312RN131,208211246,1,06/03/2021 22:00,06/03/2021 22:29,0.233,kWh,validated
0005045312RN131,208211246,1,06/03/2021 22:30,06/03/2021 22:59,0.181,kWh,validated
0005045312RN131,208211246,1,06/03/2021 23:00,06/03/2021 23:29,0.190,kWh,validated
0005045312RN131,208211246,1,06/03/2021 23:30,06/03/2021 23:59,0.122,kWh,validated
0005045312RN131,208211246,1,07/03/2021 00:00,07/03/2021 00:29,0.121,kWh,validated
0005045312RN131,208211246,1,07/03/2021 00:30,07/03/2021 00:59,0.103,kWh,validated
0005045312RN131,208211246,1,07/03/2021 01:00,07/03/2021 01:29,0.131,kWh,validated
0005045312RN131,208211246,1,07/03/2021 01:30,07/03/2021 01:59,0.102,kWh,validated
0005045312RN131,208211246,1,07/03/2021 02:00,07/03/2021 02:29,0.128,kWh,validated
0005045312RN131,208211246,1,07/03/2021 02:30,07/03/2021 02:59,0.106,kWh,validated
0005045312RN131,208211246,1,07/03/2021 03:00,07/03/2021 03:29,0.115,kWh,validated
0005045312RN131,208211246,1,07/03/2021 03:30,07/03/2021 03:59,0.127,kWh,validated
0005045312RN131,208211246,1,07/03/2021 04:00,07/03/2021 04:29,0.101,kWh,validated
0005045312RN131,208211246,1,07/03/2021 04:30,07/03/2021 04:59,0.277,kWh,validated
0005045312RN131,208211246,1,07/03/2021 05:00,07/03/2021 05:29,0.111,kWh,validated
0005045312RN131,208211246,1,07/03/2021 05:30,07/03/2021 05:59,0.103,kWh,validated
0005045312RN131,208211246,1,07/03/2021 06:00,07/03/2021 06:29,0.126,kWh,validated
0005045312RN131,208211246,1,07/03/2021 06:30,07/03/2021 06:59,0.103,kWh,validated
0005045312RN131,208211246,1,07/03/2021 07:00,07/03/2021 07:29,0.114,kWh,validated
0005045312RN131,208211246,1,07/03/2021 07:30,07/03/2021 07:59,0.282,kWh,validated
0005045312RN131,208211246,1,07/03/2021 08:00,07/03/2021 08:29,0.161,kWh,validated
0005045312RN131,208211246,1,07/03/2021 08:30,07/03/2021 08:59,0.253,kWh,validated
0005045312RN131,208211246,1,07/03/2021 09:00,07/03/2021 09:29,0.250,kWh,validated
0005045312RN131,208211246,1,07/03/2021 09:30,07/03/2021 09:59,0.685,kWh,validated
0005045312RN131,208211246,1,07/03/2021 10:00,07/03/2021 10:29,0.319,kWh,validated
0005045312RN131,208211246,1,07/03/2021 10:30,07/03/2021 10:59,0.098,kWh,validated
0005045312RN131,208211246,1,07/03/2021 11:00,07/03/2021 11:29,0.325,kWh,validated
0005045312RN131,208211246,1,07/03/2021 11:30,07/03/2021 11:59,0.811,kWh,validated
0005045312RN131,208211246,1,07/03/2021 12:00,07/03/2021 12:29,0.600,kWh,validated
0005045312RN131,208211246,1,07/03/2021 12:30,07/03/2021 12:59,0.348,kWh,validated
0005045312RN131,208211246,1,07/03/2021 13:00,07/03/2021 13:29,0.285,kWh,validated
0005045312RN131,208211246,1,07/03/2021 13:30,07/03/2021 13:59,0.159,kWh,validated
0005045312RN131,208211246,1,07/03/2021 14:00,07/03/2021 14:29,0.135,kWh,validated
0005045312RN131,208211246,1,07/03/2021 14:30,07/03/2021 14:59,0.349,kWh,validated
0005045312RN131,208211246,1,07/03/2021 15:00,07/03/2021 15:29,0.156,kWh,validated
0005045312RN131,208211246,1,07/03/2021 15:30,07/03/2021 15:59,0.158,kWh,validated
0005045312RN131,208211246,1,07/03/2021 16:00,07/03/2021 16:29,0.139,kWh,validated
0005045312RN131,208211246,1,07/03/2021 16:30,07/03/2021 16:59,0.206,kWh,validated
0005045312RN131,208211246,1,07/03/2021 17:00,07/03/2021 17:29,0.468,kWh,validated
0005045312RN131,208211246,1,07/03/2021 17:30,07/03/2021 17:59,1.140,kWh,validated
0005045312RN131,208211246,1,07/03/2021 18:00,07/03/2021 18:29,1.400,kWh,validated
0005045312RN131,208211246,1,07/03/2021 18:30,07/03/2021 18:59,0.495,kWh,validated
0005045312RN131,208211246,1,07/03/2021 19:00,07/03/2021 19:29,0.319,kWh,validated
0005045312RN131,208211246,1,07/03/2021 19:30,07/03/2021 19:59,0.159,kWh,validated
0005045312RN131,208211246,1,07/03/2021 20:00,07/03/2021 20:29,0.196,kWh,validated
0005045312RN131,208211246,1,07/03/2021 20:30,07/03/2021 20:59,0.427,kWh,validated
0005045312RN131,208211246,1,07/03/2021 21:00,07/03/2021 21:29,0.468,kWh,validated
0005045312RN131,208211246,1,07/03/2021 21:30,07/03/2021 21:59,0.308,kWh,validated
0005045312RN131,208211246,1,07/03/2021 22:00,07/03/2021 22:29,0.369,kWh,validated
0005045312RN131,208211246,1,07/03/2021 22:30,07/03/2021 22:59,0.458,kWh,validated
0005045312RN131,208211246,1,07/03/2021 23:00,07/03/2021 23:29,0.170,kWh,validated
0005045312RN131,208211246,1,07/03/2021 23:30,07/03/2021 23:59,0.087,kWh,validated
0005045312RN131,208211246,1,08/03/2021 00:00,08/03/2021 00:29,0.115,kWh,validated
0005045312RN131,208211246,1,08/03/2021 00:30,08/03/2021 00:59,0.107,kWh,validated
0005045312RN131,208211246,1,08/03/2021 01:00,08/03/2021 01:29,0.103,kWh,validated
0005045312RN131,208211246,1,08/03/2021 01:30,08/03/2021 01:59,0.093,kWh,validated
0005045312RN131,208211246,1,08/03/2021 02:00,08/03/2021 02:29,0.070,kWh,validated
0005045312RN131,208211246,1,08/03/2021 02:30,08/03/2021 02:59,0.090,kWh,validated
0005045312RN131,208211246,1,08/03/2021 03:00,08/03/2021 03:29,0.211,kWh,validated
0005045312RN131,208211246,1,08/03/2021 03:30,08/03/2021 03:59,0.080,kWh,validated
0005045312RN131,208211246,1,08/03/2021 04:00,08/03/2021 04:29,0.076,kWh,validated
0005045312RN131,208211246,1,08/03/2021 04:30,08/03/2021 04:59,0.068,kWh,validated
0005045312RN131,208211246,1,08/03/2021 05:00,08/03/2021 05:29,0.089,kWh,validated
0005045312RN131,208211246,1,08/03/2021 05:30,08/03/2021 05:59,0.058,kWh,validated
0005045312RN131,208211246,1,08/03/2021 06:00,08/03/2021 06:29,0.228,kWh,validated
0005045312RN131,208211246,1,08/03/2021 06:30,08/03/2021 06:59,0.072,kWh,validated
0005045312RN131,208211246,1,08/03/2021 07:00,08/03/2021 07:29,0.066,kWh,validated
0005045312RN131,208211246,1,08/03/2021 07:30,08/03/2021 07:59,0.086,kWh,validated
0005045312RN131,208211246,1,08/03/2021 08:00,08/03/2021 08:29,0.200,kWh,validated
0005045312RN131,208211246,1,08/03/2021 08:30,08/03/2021 08:59,0.275,kWh,validated
0005045312RN131,208211246,1,08/03/2021 09:00,08/03/2021 09:29,1.087,kWh,validated
0005045312RN131,208211246,1,08/03/2021 09:30,08/03/2021 09:59,0.975,kWh,validated
0005045312RN131,208211246,1,08/03/2021 10:00,08/03/2021 10:29,0.557,kWh,validated
0005045312RN131,208211246,1,08/03/2021 10:30,08/03/2021 10:59,0.265,kWh,validated
0005045312RN131,208211246,1,08/03/2021 11:00,08/03/2021 11:29,0.204,kWh,validated
0005045312RN131,208211246,1,08/03/2021 11:30,08/03/2021 11:59,0.807,kWh,validated
0005045312RN131,208211246,1,08/03/2021 12:00,08/03/2021 12:29,0.998,kWh,validated
0005045312RN131,208211246,1,08/03/2021 12:30,08/03/2021 12:59,0.439,kWh,validated
0005045312RN131,208211246,1,08/03/2021 13:00,08/03/2021 13:29,0.483,kWh,validated
0005045312RN131,208211246,1,08/03/2021 13:30,08/03/2021 13:59,0.098,kWh,validated
0005045312RN131,208211246,1,08/03/2021 14:00,08/03/2021 14:29,0.167,kWh,validated
0005045312RN131,208211246,1,08/03/2021 14:30,08/03/2021 14:59,0.163,kWh,validated
0005045312RN131,208211246,1,08/03/2021 15:00,08/03/2021 15:29,0.172,kWh,validated
0005045312RN131,208211246,1,08/03/2021 15:30,08/03/2021 15:59,0.166,kWh,validated
0005045312RN131,208211246,1,08/03/2021 16:00,08/03/2021 16:29,0.214,kWh,validated
0005045312RN131,208211246,1,08/03/2021 16:30,08/03/2021 16:59,0.178,kWh,validated
0005045312RN131,208211246,1,08/03/2021 17:00,08/03/2021 17:29,0.539,kWh,validated
0005045312RN131,208211246,1,08/03/2021 17:30,08/03/2021 17:59,1.086,kWh,validated
0005045312RN131,208211246,1,08/03/2021 18:00,08/03/2021 18:29,2.038,kWh,validated
0005045312RN131,208211246,1,08/03/2021 18:30,08/03/2021 18:59,1.776,kWh,validated
0005045312RN131,208211246,1,08/03/2021 19:00,08/03/2021 19:29,1.471,kWh,validated
0005045312RN131,208211246,1,08/03/2021 19:30,08/03/2021 19:59,1.204,kWh,validated
0005045312RN131,208211246,1,08/03/2021 20:00,08/03/2021 20:29,0.698,kWh,validated
0005045312RN131,208211246,1,08/03/2021 20:30,08/03/2021 20:59,0.361,kWh,validated
0005045312RN131,208211246,1,08/03/2021 21:00,08/03/2021 21:29,0.980,kWh,validated
0005045312RN131,208211246,1,08/03/2021 21:30,08/03/2021 21:59,0.791,kWh,validated
0005045312RN131,208211246,1,08/03/2021 22:00,08/03/2021 22:29,0.695,kWh,validated
0005045312RN131,208211246,1,08/03/2021 22:30,08/03/2021 22:59,0.350,kWh,validated
0005045312RN131,208211246,1,08/03/2021 23:00,08/03/2021 23:29,0.358,kWh,validated
0005045312RN131,208211246,1,08/03/2021 23:30,08/03/2021 23:59,0.143,kWh,validated
0005045312RN131,208211246,1,09/03/2021 00:00,09/03/2021 00:29,0.094,kWh,validated
0005045312RN131,208211246,1,09/03/2021 00:30,09/03/2021 00:59,0.097,kWh,validated
0005045312RN131,208211246,1,09/03/2021 01:00,09/03/2021 01:29,0.095,kWh,validated
0005045312RN131,208211246,1,09/03/2021 01:30,09/03/2021 01:59,0.091,kWh,validated
0005045312RN131,208211246,1,09/03/2021 02:00,09/03/2021 02:29,0.096,kWh,validated
0005045312RN131,208211246,1,09/03/2021 02:30,09/03/2021 02:59,0.092,kWh,validated
0005045312RN131,208211246,1,09/03/2021 03:00,09/03/2021 03:29,0.089,kWh,validated
0005045312RN131,208211246,1,09/03/2021 03:30,09/03/2021 03:59,0.086,kWh,validated
0005045312RN131,208211246,1,09/03/2021 04:00,09/03/2021 04:29,0.086,kWh,validated
0005045312RN131,208211246,1,09/03/2021 04:30,09/03/2021 04:59,0.086,kWh,validated
0005045312RN131,208211246,1,09/03/2021 05:00,09/03/2021 05:29,0.091,kWh,validated
0005045312RN131,208211246,1,09/03/2021 05:30,09/03/2021 05:59,0.085,kWh,validated
0005045312RN131,208211246,1,09/03/2021 06:00,09/03/2021 06:29,0.082,kWh,validated
0005045312RN131,208211246,1,09/03/2021 06:30,09/03/2021 06:59,0.085,kWh,validated
0005045312RN131,208211246,1,09/03/2021 07:00,09/03/2021 07:29,0.368,kWh,validated
0005045312RN131,208211246,1,09/03/2021 07:30,09/03/2021 07:59,0.845,kWh,validated
0005045312RN131,208211246,1,09/03/2021 08:00,09/03/2021 08:29,0.924,kWh,validated
0005045312RN131,208211246,1,09/03/2021 08:30,09/03/2021 08:59,0.919,kWh,validated
0005045312RN131,208211246,1,09/03/2021 09:00,09/03/2021 09:29,0.555,kWh,validated
0005045312RN131,208211246,1,09/03/2021 09:30,09/03/2021 09:59,0.757,kWh,validated
0005045312RN131,208211246,1,09/03/2021 10:00,09/03/2021 10:29,0.403,kWh,validated
0005045312RN131,208211246,1,09/03/2021 10:30,09/03/2021 10:59,0.190,kWh,validated
0005045312RN131,208211246,1,09/03/2021 11:00,09/03/2021 11:29,0.381,kWh,validated
0005045312RN131,208211246,1,09/03/2021 11:30,09/03/2021 11:59,0.130,kWh,validated
0005045312RN131,208211246,1,09/03/2021 12:00,09/03/2021 12:29,0.136,kWh,validated
0005045312RN131,208211246,1,09/03/2021 12:30,09/03/2021 12:59,0.129,kWh,validated
0005045312RN131,208211246,1,09/03/2021 13:00,09/03/2021 13:29,0.130,kWh,validated
0005045312RN131,208211246,1,09/03/2021 13:30,09/03/2021 13:59,0.133,kWh,validated
0005045312RN131,208211246,1,09/03/2021 14:00,09/03/2021 14:29,0.128,kWh,validated
0005045312RN131,208211246,1,09/03/2021 14:30,09/03/2021 14:59,0.135,kWh,validated
0005045312RN131,208211246,1,09/03/2021 15:00,09/03/2021 15:29,0.127,kWh,validated
0005045312RN131,208211246,1,09/03/2021 15:30,09/03/2021 15:59,0.133,kWh,validated
0005045312RN131,208211246,1,09/03/2021 16:00,09/03/2021 16:29,0.868,kWh,validated
0005045312RN131,208211246,1,09/03/2021 16:30,09/03/2021 16:59,0.155,kWh,validated
0005045312RN131,208211246,1,09/03/2021 17:00,09/03/2021 17:29,1.019,kWh,validated
0005045312RN131,208211246,1,09/03/2021 17:30,09/03/2021 17:59,1.230,kWh,validated
0005045312RN131,208211246,1,09/03/2021 18:00,09/03/2021 18:29,1.708,kWh,validated
0005045312RN131,208211246,1,09/03/2021 18:30,09/03/2021 18:59,0.887,kWh,validated
0005045312RN131,208211246,1,09/03/2021 19:00,09/03/2021 19:29,0.669,kWh,validated
0005045312RN131,208211246,1,09/03/2021 19:30,09/03/2021 19:59,0.519,kWh,validated
0005045312RN131,208211246,1,09/03/2021 20:00,09/03/2021 20:29,0.293,kWh,validated
0005045312RN131,208211246,1,09/03/2021 20:30,09/03/2021 20:59,0.314,kWh,validated
0005045312RN131,208211246,1,09/03/2021 21:00,09/03/2021 21:29,0.540,kWh,validated
0005045312RN131,208211246,1,09/03/2021 21:30,09/03/2021 21:59,1.009,kWh,validated
0005045312RN131,208211246,1,09/03/2021 22:00,09/03/2021 22:29,0.999,kWh,validated
0005045312RN131,208211246,1,09/03/2021 22:30,09/03/2021 22:59,1.137,kWh,validated
0005045312RN131,208211246,1,09/03/2021 23:00,09/03/2021 23:29,0.429,kWh,validated
0005045312RN131,208211246,1,09/03/2021 23:30,09/03/2021 23:59,0.142,kWh,validated
0005045312RN131,208211246,1,10/03/2021 00:00,10/03/2021 00:29,0.135,kWh,validated
0005045312RN131,208211246,1,10/03/2021 00:30,10/03/2021 00:59,0.131,kWh,validated
0005045312RN131,208211246,1,10/03/2021 01:00,10/03/2021 01:29,0.122,kWh,validated
0005045312RN131,208211246,1,10/03/2021 01:30,10/03/2021 01:59,0.126,kWh,validated
0005045312RN131,208211246,1,10/03/2021 02:00,10/03/2021 02:29,0.104,kWh,validated
0005045312RN131,208211246,1,10/03/2021 02:30,10/03/2021 02:59,0.122,kWh,validated
0005045312RN131,208211246,1,10/03/2021 03:00,10/03/2021 03:29,0.122,kWh,validated
0005045312RN131,208211246,1,10/03/2021 03:30,10/03/2021 03:59,0.122,kWh,validated
0005045312RN131,208211246,1,10/03/2021 04:00,10/03/2021 04:29,0.114,kWh,validated
0005045312RN131,208211246,1,10/03/2021 04:30,10/03/2021 04:59,0.118,kWh,validated
0005045312RN131,208211246,1,10/03/2021 05:00,10/03/2021 05:29,0.111,kWh,validated
0005045312RN131,208211246,1,10/03/2021 05:30,10/03/2021 05:59,0.066,kWh,validated
0005045312RN131,208211246,1,10/03/2021 06:00,10/03/2021 06:29,0.120,kWh,validated
0005045312RN131,208211246,1,10/03/2021 06:30,10/03/2021 06:59,0.077,kWh,validated
0005045312RN131,208211246,1,10/03/2021 07:00,10/03/2021 07:29,0.496,kWh,validated
0005045312RN131,208211246,1,10/03/2021 07:30,10/03/2021 07:59,0.809,kWh,validated
0005045312RN131,208211246,1,10/03/2021 08:00,10/03/2021 08:29,0.799,kWh,validated
0005045312RN131,208211246,1,10/03/2021 08:30,10/03/2021 08:59,0.694,kWh,validated
0005045312RN131,208211246,1,10/03/2021 09:00,10/03/2021 09:29,0.119,kWh,validated
0005045312RN131,208211246,1,10/03/2021 09:30,10/03/2021 09:59,0.072,kWh,validated
0005045312RN131,208211246,1,10/03/2021 10:00,10/03/2021 10:29,0.463,kWh,validated
0005045312RN131,208211246,1,10/03/2021 10:30,10/03/2021 10:59,0.104,kWh,validated
0005045312RN131,208211246,1,10/03/2021 11:00,10/03/2021 11:29,0.090,kWh,validated
0005045312RN131,208211246,1,10/03/2021 11:30,10/03/2021 11:59,0.122,kWh,validated
0005045312RN131,208211246,1,10/03/2021 12:00,10/03/2021 12:29,0.430,kWh,validated
0005045312RN131,208211246,1,10/03/2021 12:30,10/03/2021 12:59,0.164,kWh,validated
0005045312RN131,208211246,1,10/03/2021 13:00,10/03/2021 13:29,0.104,kWh,validated
0005045312RN131,208211246,1,10/03/2021 13:30,10/03/2021 13:59,0.138,kWh,validated
0005045312RN131,208211246,1,10/03/2021 14:00,10/03/2021 14:29,0.176,kWh,validated
0005045312RN131,208211246,1,10/03/2021 14:30,10/03/2021 14:59,0.578,kWh,validated
0005045312RN131,208211246,1,10/03/2021 15:00,10/03/2021 15:29,0.283,kWh,validated
0005045312RN131,208211246,1,10/03/2021 15:30,10/03/2021 15:59,0.551,kWh,validated
0005045312RN131,208211246,1,10/03/2021 16:00,10/03/2021 16:29,0.135,kWh,validated
0005045312RN131,208211246,1,10/03/2021 16:30,10/03/2021 16:59,0.454,kWh,validated
0005045312RN131,208211246,1,10/03/2021 17:00,10/03/2021 17:29,0.200,kWh,validated
0005045312RN131,208211246,1,10/03/2021 17:30,10/03/2021 17:59,0.511,kWh,validated
0005045312RN131,208211246,1,10/03/2021 18:00,10/03/2021 18:29,0.682,kWh,validated
0005045312RN131,208211246,1,10/03/2021 18:30,10/03/2021 18:59,0.950,kWh,validated
0005045312RN131,208211246,1,10/03/2021 19:00,10/03/2021 19:29,0.266,kWh,validated
0005045312RN131,208211246,1,10/03/2021 19:30,10/03/2021 19:59,0.968,kWh,validated
0005045312RN131,208211246,1,10/03/2021 20:00,10/03/2021 20:29,1.418,kWh,validated
0005045312RN131,208211246,1,10/03/2021 20:30,10/03/2021 20:59,1.036,kWh,validated
0005045312RN131,208211246,1,10/03/2021 21:00,10/03/2021 21:29,0.324,kWh,validated
0005045312RN131,208211246,1,10/03/2021 21:30,10/03/2021 21:59,0.234,kWh,validated
0005045312RN131,208211246,1,10/03/2021 22:00,10/03/2021 22:29,0.250,kWh,validated
0005045312RN131,208211246,1,10/03/2021 22:30,10/03/2021 22:59,0.309,kWh,validated
0005045312RN131,208211246,1,10/03/2021 23:00,10/03/2021 23:29,0.177,kWh,validated
0005045312RN131,208211246,1,10/03/2021 23:30,10/03/2021 23:59,0.141,kWh,validated
0005045312RN131,208211246,1,11/03/2021 00:00,11/03/2021 00:29,0.161,kWh,validated
0005045312RN131,208211246,1,11/03/2021 00:30,11/03/2021 00:59,0.140,kWh,validated
0005045312RN131,208211246,1,11/03/2021 01:00,11/03/2021 01:29,0.106,kWh,validated
0005045312RN131,208211246,1,11/03/2021 01:30,11/03/2021 01:59,0.093,kWh,validated
0005045312RN131,208211246,1,11/03/2021 02:00,11/03/2021 02:29,0.097,kWh,validated
0005045312RN131,208211246,1,11/03/2021 02:30,11/03/2021 02:59,0.106,kWh,validated
0005045312RN131,208211246,1,11/03/2021 03:00,11/03/2021 03:29,0.103,kWh,validated
0005045312RN131,208211246,1,11/03/2021 03:30,11/03/2021 03:59,0.101,kWh,validated
0005045312RN131,208211246,1,11/03/2021 04:00,11/03/2021 04:29,0.195,kWh,validated
0005045312RN131,208211246,1,11/03/2021 04:30,11/03/2021 04:59,0.176,kWh,validated
0005045312RN131,208211246,1,11/03/2021 05:00,11/03/2021 05:29,0.136,kWh,validated
0005045312RN131,208211246,1,11/03/2021 05:30,11/03/2021 05:59,0.124,kWh,validated
0005045312RN131,208211246,1,11/03/2021 06:00,11/03/2021 06:29,0.143,kWh,validated
0005045312RN131,208211246,1,11/03/2021 06:30,11/03/2021 06:59,0.234,kWh,validated
0005045312RN131,208211246,1,11/03/2021 07:00,11/03/2021 07:29,0.883,kWh,validated
0005045312RN131,208211246,1,11/03/2021 07:30,11/03/2021 07:59,0.461,kWh,validated
0005045312RN131,208211246,1,11/03/2021 08:00,11/03/2021 08:29,0.166,kWh,validated
0005045312RN131,208211246,1,11/03/2021 08:30,11/03/2021 08:59,0.131,kWh,validated
0005045312RN131,208211246,1,11/03/2021 09:00,11/03/2021 09:29,0.268,kWh,validated
0005045312RN131,208211246,1,11/03/2021 09:30,11/03/2021 09:59,0.823,kWh,validated
0005045312RN131,208211246,1,11/03/2021 10:00,11/03/2021 10:29,0.938,kWh,validated
0005045312RN131,208211246,1,11/03/2021 10:30,11/03/2021 10:59,0.571,kWh,validated
0005045312RN131,208211246,1,11/03/2021 11:00,11/03/2021 11:29,0.129,kWh,validated
0005045312RN131,208211246,1,11/03/2021 11:30,11/03/2021 11:59,0.087,kWh,validated
0005045312RN131,208211246,1,11/03/2021 12:00,11/03/2021 12:29,0.139,kWh,validated
0005045312RN131,208211246,1,11/03/2021 12:30,11/03/2021 12:59,0.143,kWh,validated
0005045312RN131,208211246,1,11/03/2021 13:00,11/03/2021 13:29,0.176,kWh,validated
0005045312RN131,208211246,1,11/03/2021 13:30,11/03/2021 13:59,0.183,kWh,validated
0005045312RN131,208211246,1,11/03/2021 14:00,11/03/2021 14:29,0.199,kWh,validated
0005045312RN131,208211246,1,11/03/2021 14:30,11/03/2021 14:59,0.249,kWh,validated
0005045312RN131,208211246,1,11/03/2021 15:00,11/03/2021 15:29,0.191,kWh,validated
0005045312RN131,208211246,1,11/03/2021 15:30,11/03/2021 15:59,0.156,kWh,validated
0005045312RN131,208211246,1,11/03/2021 16:00,11/03/2021 16:29,0.170,kWh,validated
0005045312RN131,208211246,1,11/03/2021 16:30,11/03/2021 16:59,0.241,kWh,validated
0005045312RN131,208211246,1,11/03/2021 17:00,11/03/2021 17:29,0.905,kWh,validated
0005045312RN131,208211246,1,11/03/2021 17:30,11/03/2021 17:59,0.862,kWh,validated
0005045312RN131,208211246,1,11/03/2021 18:00,11/03/2021 18:29,0.672,kWh,validated
0005045312RN131,208211246,1,11/03/2021 18:30,11/03/2021 18:59,0.273,kWh,validated
0005045312RN131,208211246,1,11/03/2021 19:00,11/03/2021 19:29,0.232,kWh,validated
0005045312RN131,208211246,1,11/03/2021 19:30,11/03/2021 19:59,0.422,kWh,validated
0005045312RN131,208211246,1,11/03/2021 20:00,11/03/2021 20:29,1.112,kWh,validated
0005045312RN131,208211246,1,11/03/2021 20:30,11/03/2021 20:59,0.477,kWh,validated
0005045312RN131,208211246,1,11/03/2021 21:00,11/03/2021 21:29,0.925,kWh,validated
0005045312RN131,208211246,1,11/03/2021 21:30,11/03/2021 21:59,0.965,kWh,validated
0005045312RN131,208211246,1,11/03/2021 22:00,11/03/2021 22:29,0.388,kWh,validated
0005045312RN131,208211246,1,11/03/2021 22:30,11/03/2021 22:59,0.093,kWh,validated
0005045312RN131,208211246,1,11/03/2021 23:00,11/03/2021 23:29,0.100,kWh,validated
0005045312RN131,208211246,1,11/03/2021 23:30,11/03/2021 23:59,0.081,kWh,validated
0005045312RN131,208211246,1,12/03/2021 00:00,12/03/2021 00:29,0.074,kWh,validated
0005045312RN131,208211246,1,12/03/2021 00:30,12/03/2021 00:59,0.086,kWh,validated
0005045312RN131,208211246,1,12/03/2021 01:00,12/03/2021 01:29,0.088,kWh,validated
