icp_number,meter_serial_number,channel_number,started_at,ended_at,value,unit_code,status
0005171784RN098,208229290,1,12/05/2018 00:30,12/05/2018 00:59,0.291,kWh,validated
0005171784RN098,208229290,1,12/05/2018 01:00,12/05/2018 01:29,0.253,kWh,validated
0005171784RN098,208229290,1,12/05/2018 01:30,12/05/2018 01:59,0.233,kWh,validated
0005171784RN098,208229290,1,12/05/2018 02:00,12/05/2018 02:29,0.724,kWh,validated
0005171784RN098,208229290,1,12/05/2018 02:30,12/05/2018 02:59,0.590,kWh,validated
0005171784RN098,208229290,1,12/05/2018 03:00,12/05/2018 03:29,0.410,kWh,validated
0005171784RN098,208229290,1,12/05/2018 03:30,12/05/2018 03:59,0.358,kWh,validated
0005171784RN098,208229290,1,12/05/2018 04:00,12/05/2018 04:29,0.372,kWh,validated
0005171784RN098,208229290,1,12/05/2018 04:30,12/05/2018 04:59,0.386,kWh,validated
0005171784RN098,208229290,1,12/05/2018 05:00,12/05/2018 05:29,0.339,kWh,validated
0005171784RN098,208229290,1,12/05/2018 05:30,12/05/2018 05:59,0.303,kWh,validated
0005171784RN098,208229290,1,12/05/2018 06:00,12/05/2018 06:29,0.352,kWh,validated
0005171784RN098,208229290,1,12/05/2018 06:30,12/05/2018 06:59,0.366,kWh,validated
0005171784RN098,208229290,1,12/05/2018 07:00,12/05/2018 07:29,0.311,kWh,validated
0005171784RN098,208229290,1,12/05/2018 07:30,12/05/2018 07:59,0.305,kWh,validated
0005171784RN098,208229290,1,12/05/2018 08:00,12/05/2018 08:29,0.361,kWh,validated
0005171784RN098,208229290,1,12/05/2018 08:30,12/05/2018 08:59,0.439,kWh,validated
0005171784RN098,208229290,1,12/05/2018 09:00,12/05/2018 09:29,0.395,kWh,validated
0005171784RN098,208229290,1,12/05/2018 09:30,12/05/2018 09:59,0.676,kWh,validated
0005171784RN098,208229290,1,12/05/2018 10:00,12/05/2018 10:29,0.371,kWh,validated
0005171784RN098,208229290,1,12/05/2018 10:30,12/05/2018 10:59,0.989,kWh,validated
0005171784RN098,208229290,1,12/05/2018 11:00,12/05/2018 11:29,1.305,kWh,validated
0005171784RN098,208229290,1,12/05/2018 11:30,12/05/2018 11:59,1.297,kWh,validated
0005171784RN098,208229290,1,12/05/2018 12:00,12/05/2018 12:29,1.050,kWh,validated
0005171784RN098,208229290,1,12/05/2018 12:30,12/05/2018 12:59,0.981,kWh,validated
0005171784RN098,208229290,1,12/05/2018 13:00,12/05/2018 13:29,1.419,kWh,validated
0005171784RN098,208229290,1,12/05/2018 13:30,12/05/2018 13:59,1.386,kWh,validated
0005171784RN098,208229290,1,12/05/2018 14:00,12/05/2018 14:29,1.237,kWh,validated
0005171784RN098,208229290,1,12/05/2018 14:30,12/05/2018 14:59,1.367,kWh,validated
0005171784RN098,208229290,1,12/05/2018 15:00,12/05/2018 15:29,1.062,kWh,validated
0005171784RN098,208229290,1,12/05/2018 15:30,12/05/2018 15:59,0.659,kWh,validated
0005171784RN098,208229290,1,12/05/2018 16:00,12/05/2018 16:29,1.340,kWh,validated
0005171784RN098,208229290,1,12/05/2018 16:30,12/05/2018 16:59,1.285,kWh,validated
0005171784RN098,208229290,1,12/05/2018 17:00,12/05/2018 17:29,1.346,kWh,validated
0005171784RN098,208229290,1,12/05/2018 17:30,12/05/2018 17:59,1.250,kWh,validated
0005171784RN098,208229290,1,12/05/2018 18:00,12/05/2018 18:29,1.231,kWh,validated
0005171784RN098,208229290,1,12/05/2018 18:30,12/05/2018 18:59,1.370,kWh,validated
0005171784RN098,208229290,1,12/05/2018 19:00,12/05/2018 19:29,1.430,kWh,validated
0005171784RN098,208229290,1,12/05/2018 19:30,12/05/2018 19:59,0.727,kWh,validated
0005171784RN098,208229290,1,12/05/2018 20:00,12/05/2018 20:29,0.391,kWh,validated
0005171784RN098,208229290,1,12/05/2018 20:30,12/05/2018 20:59,0.331,kWh,validated
0005171784RN098,208229290,1,12/05/2018 21:00,12/05/2018 21:29,0.794,kWh,validated
0005171784RN098,208229290,1,12/05/2018 21:30,12/05/2018 21:59,0.326,kWh,validated
0005171784RN098,208229290,1,12/05/2018 22:00,12/05/2018 22:29,0.295,kWh,validated
0005171784RN098,208229290,1,12/05/2018 22:30,12/05/2018 22:59,0.248,kWh,validated
0005171784RN098,208229290,1,12/05/2018 23:00,12/05/2018 23:29,0.242,kWh,validated
0005171784RN098,208229290,1,12/05/2018 23:30,12/05/2018 23:59,0.333,kWh,validated
0005171784RN098,208229290,1,13/05/2018 00:00,13/05/2018 00:29,0.746,kWh,validated
0005171784RN098,208229290,1,13/05/2018 00:30,13/05/2018 00:59,0.862,kWh,validated
0005171784RN098,208229290,1,13/05/2018 01:00,13/05/2018 01:29,0.558,kWh,validated
0005171784RN098,208229290,1,13/05/2018 01:30,13/05/2018 01:59,0.607,kWh,validated
0005171784RN098,208229290,1,13/05/2018 02:00,13/05/2018 02:29,0.458,kWh,validated
0005171784RN098,208229290,1,13/05/2018 02:30,13/05/2018 02:59,0.403,kWh,validated
0005171784RN098,208229290,1,13/05/2018 03:00,13/05/2018 03:29,0.386,kWh,validated
0005171784RN098,208229290,1,13/05/2018 03:30,13/05/2018 03:59,0.400,kWh,validated
0005171784RN098,208229290,1,13/05/2018 04:00,13/05/2018 04:29,1.043,kWh,validated
0005171784RN098,208229290,1,13/05/2018 04:30,13/05/2018 04:59,0.434,kWh,validated
0005171784RN098,208229290,1,13/05/2018 05:00,13/05/2018 05:29,0.319,kWh,validated
0005171784RN098,208229290,1,13/05/2018 05:30,13/05/2018 05:59,0.374,kWh,validated
0005171784RN098,208229290,1,13/05/2018 06:00,13/05/2018 06:29,0.334,kWh,validated
0005171784RN098,208229290,1,13/05/2018 06:30,13/05/2018 06:59,0.315,kWh,validated
0005171784RN098,208229290,1,13/05/2018 07:00,13/05/2018 07:29,0.365,kWh,validated
0005171784RN098,208229290,1,13/05/2018 07:30,13/05/2018 07:59,1.011,kWh,validated
0005171784RN098,208229290,1,13/05/2018 08:00,13/05/2018 08:29,1.089,kWh,validated
0005171784RN098,208229290,1,13/05/2018 08:30,13/05/2018 08:59,1.407,kWh,validated
0005171784RN098,208229290,1,13/05/2018 09:00,13/05/2018 09:29,1.447,kWh,validated
0005171784RN098,208229290,1,13/05/2018 09:30,13/05/2018 09:59,1.287,kWh,validated
0005171784RN098,208229290,1,13/05/2018 10:00,13/05/2018 10:29,1.160,kWh,validated
0005171784RN098,208229290,1,13/05/2018 10:30,13/05/2018 10:59,1.265,kWh,validated
0005171784RN098,208229290,1,13/05/2018 11:00,13/05/2018 11:29,0.995,kWh,validated
0005171784RN098,208229290,1,13/05/2018 11:30,13/05/2018 11:59,1.559,kWh,validated
0005171784RN098,208229290,1,13/05/2018 12:00,13/05/2018 12:29,1.310,kWh,validated
0005171784RN098,208229290,1,13/05/2018 12:30,13/05/2018 12:59,1.514,kWh,validated
0005171784RN098,208229290,1,13/05/2018 13:00,13/05/2018 13:29,1.287,kWh,validated
0005171784RN098,208229290,1,13/05/2018 13:30,13/05/2018 13:59,0.606,kWh,validated
0005171784RN098,208229290,1,13/05/2018 14:00,13/05/2018 14:29,0.492,kWh,validated
0005171784RN098,208229290,1,13/05/2018 14:30,13/05/2018 14:59,0.293,kWh,validated
0005171784RN098,208229290,1,13/05/2018 15:00,13/05/2018 15:29,0.299,kWh,validated
0005171784RN098,208229290,1,13/05/2018 15:30,13/05/2018 15:59,1.244,kWh,validated
0005171784RN098,208229290,1,13/05/2018 16:00,13/05/2018 16:29,0.817,kWh,validated
0005171784RN098,208229290,1,13/05/2018 16:30,13/05/2018 16:59,0.278,kWh,validated
0005171784RN098,208229290,1,13/05/2018 17:00,13/05/2018 17:29,0.264,kWh,validated
0005171784RN098,208229290,1,13/05/2018 17:30,13/05/2018 17:59,0.223,kWh,validated
0005171784RN098,208229290,1,13/05/2018 18:00,13/05/2018 18:29,0.664,kWh,validated
0005171784RN098,208229290,1,13/05/2018 18:30,13/05/2018 18:59,1.185,kWh,validated
0005171784RN098,208229290,1,13/05/2018 19:00,13/05/2018 19:29,0.850,kWh,validated
0005171784RN098,208229290,1,13/05/2018 19:30,13/05/2018 19:59,1.289,kWh,validated
0005171784RN098,208229290,1,13/05/2018 20:00,13/05/2018 20:29,0.877,kWh,validated
0005171784RN098,208229290,1,13/05/2018 20:30,13/05/2018 20:59,0.509,kWh,validated
0005171784RN098,208229290,1,13/05/2018 21:00,13/05/2018 21:29,0.851,kWh,validated
0005171784RN098,208229290,1,13/05/2018 21:30,13/05/2018 21:59,0.851,kWh,validated
0005171784RN098,208229290,1,13/05/2018 22:00,13/05/2018 22:29,1.297,kWh,validated
0005171784RN098,208229290,1,13/05/2018 22:30,13/05/2018 22:59,1.423,kWh,validated
0005171784RN098,208229290,1,13/05/2018 23:00,13/05/2018 23:29,1.359,kWh,validated
0005171784RN098,208229290,1,13/05/2018 23:30,13/05/2018 23:59,0.647,kWh,validated
0005171784RN098,208229290,1,14/05/2018 00:00,14/05/2018 00:29,0.335,kWh,validated
0005171784RN098,208229290,1,14/05/2018 00:30,14/05/2018 00:59,0.331,kWh,validated
0005171784RN098,208229290,1,14/05/2018 01:00,14/05/2018 01:29,0.385,kWh,validated
0005171784RN098,208229290,1,14/05/2018 01:30,14/05/2018 01:59,0.384,kWh,validated
0005171784RN098,208229290,1,14/05/2018 02:00,14/05/2018 02:29,0.333,kWh,validated
0005171784RN098,208229290,1,14/05/2018 02:30,14/05/2018 02:59,0.662,kWh,validated
0005171784RN098,208229290,1,14/05/2018 03:00,14/05/2018 03:29,0.370,kWh,validated
0005171784RN098,208229290,1,14/05/2018 03:30,14/05/2018 03:59,0.353,kWh,validated
0005171784RN098,208229290,1,14/05/2018 04:00,14/05/2018 04:29,0.325,kWh,validated
0005171784RN098,208229290,1,14/05/2018 04:30,14/05/2018 04:59,0.328,kWh,validated
0005171784RN098,208229290,1,14/05/2018 05:00,14/05/2018 05:29,0.367,kWh,validated
0005171784RN098,208229290,1,14/05/2018 05:30,14/05/2018 05:59,0.352,kWh,validated
0005171784RN098,208229290,1,14/05/2018 06:00,14/05/2018 06:29,0.464,kWh,validated
0005171784RN098,208229290,1,14/05/2018 06:30,14/05/2018 06:59,0.809,kWh,validated
0005171784RN098,208229290,1,14/05/2018 07:00,14/05/2018 07:29,0.886,kWh,validated
0005171784RN098,208229290,1,14/05/2018 07:30,14/05/2018 07:59,1.357,kWh,validated
0005171784RN098,208229290,1,14/05/2018 08:00,14/05/2018 08:29,0.693,kWh,validated
0005171784RN098,208229290,1,14/05/2018 08:30,14/05/2018 08:59,0.229,kWh,validated
0005171784RN098,208229290,1,14/05/2018 09:00,14/05/2018 09:29,0.209,kWh,validated
0005171784RN098,208229290,1,14/05/2018 09:30,14/05/2018 09:59,0.559,kWh,validated
0005171784RN098,208229290,1,14/05/2018 10:00,14/05/2018 10:29,0.163,kWh,validated
0005171784RN098,208229290,1,14/05/2018 10:30,14/05/2018 10:59,0.183,kWh,validated
0005171784RN098,208229290,1,14/05/2018 11:00,14/05/2018 11:29,0.771,kWh,validated
0005171784RN098,208229290,1,14/05/2018 11:30,14/05/2018 11:59,1.168,kWh,validated
0005171784RN098,208229290,1,14/05/2018 12:00,14/05/2018 12:29,1.279,kWh,validated
0005171784RN098,208229290,1,14/05/2018 12:30,14/05/2018 12:59,1.256,kWh,validated
0005171784RN098,208229290,1,14/05/2018 13:00,14/05/2018 13:29,1.471,kWh,validated
0005171784RN098,208229290,1,14/05/2018 13:30,14/05/2018 13:59,2.031,kWh,validated
0005171784RN098,208229290,1,14/05/2018 14:00,14/05/2018 14:29,1.200,kWh,validated
0005171784RN098,208229290,1,14/05/2018 14:30,14/05/2018 14:59,1.153,kWh,validated
0005171784RN098,208229290,1,14/05/2018 15:00,14/05/2018 15:29,0.259,kWh,validated
0005171784RN098,208229290,1,14/05/2018 15:30,14/05/2018 15:59,0.288,kWh,validated
0005171784RN098,208229290,1,14/05/2018 16:00,14/05/2018 16:29,0.239,kWh,validated
0005171784RN098,208229290,1,14/05/2018 16:30,14/05/2018 16:59,0.204,kWh,validated
0005171784RN098,208229290,1,14/05/2018 17:00,14/05/2018 17:29,1.068,kWh,validated
0005171784RN098,208229290,1,14/05/2018 17:30,14/05/2018 17:59,1.937,kWh,validated
0005171784RN098,208229290,1,14/05/2018 18:00,14/05/2018 18:29,2.123,kWh,validated
0005171784RN098,208229290,1,14/05/2018 18:30,14/05/2018 18:59,1.016,kWh,validated
0005171784RN098,208229290,1,14/05/2018 19:00,14/05/2018 19:29,0.878,kWh,validated
0005171784RN098,208229290,1,14/05/2018 19:30,14/05/2018 19:59,0.728,kWh,validated
0005171784RN098,208229290,1,14/05/2018 20:00,14/05/2018 20:29,0.616,kWh,validated
0005171784RN098,208229290,1,14/05/2018 20:30,14/05/2018 20:59,0.769,kWh,validated
0005171784RN098,208229290,1,14/05/2018 21:00,14/05/2018 21:29,1.751,kWh,validated
0005171784RN098,208229290,1,14/05/2018 21:30,14/05/2018 21:59,1.590,kWh,validated
0005171784RN098,208229290,1,14/05/2018 22:00,14/05/2018 22:29,1.124,kWh,validated
0005171784RN098,208229290,1,14/05/2018 22:30,14/05/2018 22:59,0.348,kWh,validated
0005171784RN098,208229290,1,14/05/2018 23:00,14/05/2018 23:29,0.371,kWh,validated
0005171784RN098,208229290,1,14/05/2018 23:30,14/05/2018 23:59,0.318,kWh,validated
0005171784RN098,208229290,1,15/05/2018 00:00,15/05/2018 00:29,0.307,kWh,validated
0005171784RN098,208229290,1,15/05/2018 00:30,15/05/2018 00:59,0.339,kWh,validated
0005171784RN098,208229290,1,15/05/2018 01:00,15/05/2018 01:29,0.808,kWh,validated
0005171784RN098,208229290,1,15/05/2018 01:30,15/05/2018 01:59,0.290,kWh,validated
0005171784RN098,208229290,1,15/05/2018 02:00,15/05/2018 02:29,0.306,kWh,validated
0005171784RN098,208229290,1,15/05/2018 02:30,15/05/2018 02:59,0.321,kWh,validated
0005171784RN098,208229290,1,15/05/2018 03:00,15/05/2018 03:29,0.288,kWh,validated
0005171784RN098,208229290,1,15/05/2018 03:30,15/05/2018 03:59,0.285,kWh,validated
0005171784RN098,208229290,1,15/05/2018 04:00,15/05/2018 04:29,0.755,kWh,validated
0005171784RN098,208229290,1,15/05/2018 04:30,15/05/2018 04:59,0.305,kWh,validated
0005171784RN098,208229290,1,15/05/2018 05:00,15/05/2018 05:29,0.232,kWh,validated
0005171784RN098,208229290,1,15/05/2018 05:30,15/05/2018 05:59,0.245,kWh,validated
0005171784RN098,208229290,1,15/05/2018 06:00,15/05/2018 06:29,0.291,kWh,validated
0005171784RN098,208229290,1,15/05/2018 06:30,15/05/2018 06:59,0.617,kWh,validated
0005171784RN098,208229290,1,15/05/2018 07:00,15/05/2018 07:29,1.131,kWh,validated
0005171784RN098,208229290,1,15/05/2018 07:30,15/05/2018 07:59,1.645,kWh,validated
0005171784RN098,208229290,1,15/05/2018 08:00,15/05/2018 08:29,0.659,kWh,validated
0005171784RN098,208229290,1,15/05/2018 08:30,15/05/2018 08:59,0.190,kWh,validated
0005171784RN098,208229290,1,15/05/2018 09:00,15/05/2018 09:29,0.360,kWh,validated
0005171784RN098,208229290,1,15/05/2018 09:30,15/05/2018 09:59,1.285,kWh,validated
0005171784RN098,208229290,1,15/05/2018 10:00,15/05/2018 10:29,1.365,kWh,validated
0005171784RN098,208229290,1,15/05/2018 10:30,15/05/2018 10:59,1.199,kWh,validated
0005171784RN098,208229290,1,15/05/2018 11:00,15/05/2018 11:29,1.209,kWh,validated
0005171784RN098,208229290,1,15/05/2018 11:30,15/05/2018 11:59,0.864,kWh,validated
0005171784RN098,208229290,1,15/05/2018 12:00,15/05/2018 12:29,0.935,kWh,validated
0005171784RN098,208229290,1,15/05/2018 12:30,15/05/2018 12:59,1.452,kWh,validated
0005171784RN098,208229290,1,15/05/2018 13:00,15/05/2018 13:29,1.309,kWh,validated
0005171784RN098,208229290,1,15/05/2018 13:30,15/05/2018 13:59,0.738,kWh,validated
0005171784RN098,208229290,1,15/05/2018 14:00,15/05/2018 14:29,0.264,kWh,validated
0005171784RN098,208229290,1,15/05/2018 14:30,15/05/2018 14:59,0.322,kWh,validated
0005171784RN098,208229290,1,15/05/2018 15:00,15/05/2018 15:29,0.366,kWh,validated
0005171784RN098,208229290,1,15/05/2018 15:30,15/05/2018 15:59,0.808,kWh,validated
0005171784RN098,208229290,1,15/05/2018 16:00,15/05/2018 16:29,0.322,kWh,validated
0005171784RN098,208229290,1,15/05/2018 16:30,15/05/2018 16:59,0.401,kWh,validated
0005171784RN098,208229290,1,15/05/2018 17:00,15/05/2018 17:29,1.416,kWh,validated
0005171784RN098,208229290,1,15/05/2018 17:30,15/05/2018 17:59,0.629,kWh,validated
0005171784RN098,208229290,1,15/05/2018 18:00,15/05/2018 18:29,0.778,kWh,validated
0005171784RN098,208229290,1,15/05/2018 18:30,15/05/2018 18:59,0.648,kWh,validated
0005171784RN098,208229290,1,15/05/2018 19:00,15/05/2018 19:29,1.672,kWh,validated
0005171784RN098,208229290,1,15/05/2018 19:30,15/05/2018 19:59,0.977,kWh,validated
0005171784RN098,208229290,1,15/05/2018 20:00,15/05/2018 20:29,1.217,kWh,validated
0005171784RN098,208229290,1,15/05/2018 20:30,15/05/2018 20:59,1.912,kWh,validated
0005171784RN098,208229290,1,15/05/2018 21:00,15/05/2018 21:29,1.831,kWh,validated
0005171784RN098,208229290,1,15/05/2018 21:30,15/05/2018 21:59,1.593,kWh,validated
0005171784RN098,208229290,1,15/05/2018 22:00,15/05/2018 22:29,1.530,kWh,validated
0005171784RN098,208229290,1,15/05/2018 22:30,15/05/2018 22:59,1.514,kWh,validated
0005171784RN098,208229290,1,15/05/2018 23:00,15/05/2018 23:29,1.344,kWh,validated
0005171784RN098,208229290,1,15/05/2018 23:30,15/05/2018 23:59,1.361,kWh,validated
0005171784RN098,208229290,1,16/05/2018 00:00,16/05/2018 00:29,1.372,kWh,validated
0005171784RN098,208229290,1,16/05/2018 00:30,16/05/2018 00:59,1.296,kWh,validated
0005171784RN098,208229290,1,16/05/2018 01:00,16/05/2018 01:29,1.033,kWh,validated
0005171784RN098,208229290,1,16/05/2018 01:30,16/05/2018 01:59,0.333,kWh,validated
0005171784RN098,208229290,1,16/05/2018 02:00,16/05/2018 02:29,0.354,kWh,validated
0005171784RN098,208229290,1,16/05/2018 02:30,16/05/2018 02:59,0.342,kWh,validated
0005171784RN098,208229290,1,16/05/2018 03:00,16/05/2018 03:29,0.322,kWh,validated
0005171784RN098,208229290,1,16/05/2018 03:30,16/05/2018 03:59,0.367,kWh,validated
0005171784RN098,208229290,1,16/05/2018 04:00,16/05/2018 04:29,0.371,kWh,validated
0005171784RN098,208229290,1,16/05/2018 04:30,16/05/2018 04:59,0.349,kWh,validated
0005171784RN098,208229290,1,16/05/2018 05:00,16/05/2018 05:29,0.326,kWh,validated
0005171784RN098,208229290,1,16/05/2018 05:30,16/05/2018 05:59,0.919,kWh,validated
0005171784RN098,208229290,1,16/05/2018 06:00,16/05/2018 06:29,0.357,kWh,validated
0005171784RN098,208229290,1,16/05/2018 06:30,16/05/2018 06:59,0.554,kWh,validated
0005171784RN098,208229290,1,16/05/2018 07:00,16/05/2018 07:29,1.289,kWh,validated
0005171784RN098,208229290,1,16/05/2018 07:30,16/05/2018 07:59,1.588,kWh,validated
0005171784RN098,208229290,1,16/05/2018 08:00,16/05/2018 08:29,0.879,kWh,validated
0005171784RN098,208229290,1,16/05/2018 08:30,16/05/2018 08:59,0.935,kWh,validated
0005171784RN098,208229290,1,16/05/2018 09:00,16/05/2018 09:29,1.139,kWh,validated
0005171784RN098,208229290,1,16/05/2018 09:30,16/05/2018 09:59,1.162,kWh,validated
0005171784RN098,208229290,1,16/05/2018 10:00,16/05/2018 10:29,1.082,kWh,validated
0005171784RN098,208229290,1,16/05/2018 10:30,16/05/2018 10:59,1.081,kWh,validated
0005171784RN098,208229290,1,16/05/2018 11:00,16/05/2018 11:29,1.194,kWh,validated
0005171784RN098,208229290,1,16/05/2018 11:30,16/05/2018 11:59,0.291,kWh,validated
0005171784RN098,208229290,1,16/05/2018 12:00,16/05/2018 12:29,0.202,kWh,validated
0005171784RN098,208229290,1,16/05/2018 12:30,16/05/2018 12:59,0.281,kWh,validated
0005171784RN098,208229290,1,16/05/2018 13:00,16/05/2018 13:29,1.107,kWh,validated
0005171784RN098,208229290,1,16/05/2018 13:30,16/05/2018 13:59,1.257,kWh,validated
0005171784RN098,208229290,1,16/05/2018 14:00,16/05/2018 14:29,0.825,kWh,validated
0005171784RN098,208229290,1,16/05/2018 14:30,16/05/2018 14:59,0.701,kWh,validated
0005171784RN098,208229290,1,16/05/2018 15:00,16/05/2018 15:29,0.788,kWh,validated
0005171784RN098,208229290,1,16/05/2018 15:30,16/05/2018 15:59,0.836,kWh,validated
0005171784RN098,208229290,1,16/05/2018 16:00,16/05/2018 16:29,1.072,kWh,validated
0005171784RN098,208229290,1,16/05/2018 16:30,16/05/2018 16:59,0.663,kWh,validated
0005171784RN098,208229290,1,16/05/2018 17:00,16/05/2018 17:29,0.440,kWh,validated
0005171784RN098,208229290,1,16/05/2018 17:30,16/05/2018 17:59,1.703,kWh,validated
0005171784RN098,208229290,1,16/05/2018 18:00,16/05/2018 18:29,2.372,kWh,validated
0005171784RN098,208229290,1,16/05/2018 18:30,16/05/2018 18:59,2.167,kWh,validated
0005171784RN098,208229290,1,16/05/2018 19:00,16/05/2018 19:29,2.081,kWh,validated
0005171784RN098,208229290,1,16/05/2018 19:30,16/05/2018 19:59,1.348,kWh,validated
0005171784RN098,208229290,1,16/05/2018 20:00,16/05/2018 20:29,0.689,kWh,validated
0005171784RN098,208229290,1,16/05/2018 20:30,16/05/2018 20:59,0.814,kWh,validated
0005171784RN098,208229290,1,16/05/2018 21:00,16/05/2018 21:29,0.670,kWh,validated
0005171784RN098,208229290,1,16/05/2018 21:30,16/05/2018 21:59,0.705,kWh,validated
0005171784RN098,208229290,1,16/05/2018 22:00,16/05/2018 22:29,0.736,kWh,validated
0005171784RN098,208229290,1,16/05/2018 22:30,16/05/2018 22:59,1.100,kWh,validated
0005171784RN098,208229290,1,16/05/2018 23:00,16/05/2018 23:29,0.764,kWh,validated
0005171784RN098,208229290,1,16/05/2018 23:30,16/05/2018 23:59,0.594,kWh,validated
0005171784RN098,208229290,1,17/05/2018 00:00,17/05/2018 00:29,0.702,kWh,validated
0005171784RN098,208229290,1,17/05/2018 00:30,17/05/2018 00:59,1.298,kWh,validated
0005171784RN098,208229290,1,17/05/2018 01:00,17/05/2018 01:29,0.552,kWh,validated
0005171784RN098,208229290,1,17/05/2018 01:30,17/05/2018 01:59,0.567,kWh,validated
0005171784RN098,208229290,1,17/05/2018 02:00,17/05/2018 02:29,0.543,kWh,validated
0005171784RN098,208229290,1,17/05/2018 02:30,17/05/2018 02:59,0.509,kWh,validated
0005171784RN098,208229290,1,17/05/2018 03:00,17/05/2018 03:29,0.496,kWh,validated
0005171784RN098,208229290,1,17/05/2018 03:30,17/05/2018 03:59,0.559,kWh,validated
0005171784RN098,208229290,1,17/05/2018 04:00,17/05/2018 04:29,0.456,kWh,validated
0005171784RN098,208229290,1,17/05/2018 04:30,17/05/2018 04:59,0.490,kWh,validated
0005171784RN098,208229290,1,17/05/2018 05:00,17/05/2018 05:29,0.412,kWh,validated
0005171784RN098,208229290,1,17/05/2018 05:30,17/05/2018 05:59,0.515,kWh,validated
0005171784RN098,208229290,1,17/05/2018 06:00,17/05/2018 06:29,0.713,kWh,validated
0005171784RN098,208229290,1,17/05/2018 06:30,17/05/2018 06:59,0.664,kWh,validated
0005171784RN098,208229290,1,17/05/2018 07:00,17/05/2018 07:29,1.040,kWh,validated
0005171784RN098,208229290,1,17/05/2018 07:30,17/05/2018 07:59,1.752,kWh,validated
0005171784RN098,208229290,1,17/05/2018 08:00,17/05/2018 08:29,0.305,kWh,validated
0005171784RN098,208229290,1,17/05/2018 08:30,17/05/2018 08:59,0.327,kWh,validated
0005171784RN098,208229290,1,17/05/2018 09:00,17/05/2018 09:29,0.600,kWh,validated
0005171784RN098,208229290,1,17/05/2018 09:30,17/05/2018 09:59,0.847,kWh,validated
0005171784RN098,208229290,1,17/05/2018 10:00,17/05/2018 10:29,1.346,kWh,validated
0005171784RN098,208229290,1,17/05/2018 10:30,17/05/2018 10:59,1.459,kWh,validated
0005171784RN098,208229290,1,17/05/2018 11:00,17/05/2018 11:29,1.342,kWh,validated
0005171784RN098,208229290,1,17/05/2018 11:30,17/05/2018 11:59,1.411,kWh,validated
0005171784RN098,208229290,1,17/05/2018 12:00,17/05/2018 12:29,2.298,kWh,validated
0005171784RN098,208229290,1,17/05/2018 12:30,17/05/2018 12:59,1.508,kWh,validated
0005171784RN098,208229290,1,17/05/2018 13:00,17/05/2018 13:29,1.318,kWh,validated
0005171784RN098,208229290,1,17/05/2018 13:30,17/05/2018 13:59,1.263,kWh,validated
0005171784RN098,208229290,1,17/05/2018 14:00,17/05/2018 14:29,1.299,kWh,validated
0005171784RN098,208229290,1,17/05/2018 14:30,17/05/2018 14:59,1.175,kWh,validated
0005171784RN098,208229290,1,17/05/2018 15:00,17/05/2018 15:29,0.875,kWh,validated
0005171784RN098,208229290,1,17/05/2018 15:30,17/05/2018 15:59,0.323,kWh,validated
0005171784RN098,208229290,1,17/05/2018 16:00,17/05/2018 16:29,0.240,kWh,validated
0005171784RN098,208229290,1,17/05/2018 16:30,17/05/2018 16:59,0.432,kWh,validated
0005171784RN098,208229290,1,17/05/2018 17:00,17/05/2018 17:29,0.772,kWh,validated
0005171784RN098,208229290,1,17/05/2018 17:30,17/05/2018 17:59,0.622,kWh,validated
0005171784RN098,208229290,1,17/05/2018 18:00,17/05/2018 18:29,1.267,kWh,validated
0005171784RN098,208229290,1,17/05/2018 18:30,17/05/2018 18:59,0.862,kWh,validated
0005171784RN098,208229290,1,17/05/2018 19:00,17/05/2018 19:29,0.593,kWh,validated
0005171784RN098,208229290,1,17/05/2018 19:30,17/05/2018 19:59,0.652,kWh,validated
0005171784RN098,208229290,1,17/05/2018 20:00,17/05/2018 20:29,0.728,kWh,validated
0005171784RN098,208229290,1,17/05/2018 20:30,17/05/2018 20:59,0.644,kWh,validated
0005171784RN098,208229290,1,17/05/2018 21:00,17/05/2018 21:29,0.580,kWh,validated
0005171784RN098,208229290,1,17/05/2018 21:30,17/05/2018 21:59,1.384,kWh,validated
0005171784RN098,208229290,1,17/05/2018 22:00,17/05/2018 22:29,0.912,kWh,validated
0005171784RN098,208229290,1,17/05/2018 22:30,17/05/2018 22:59,1.073,kWh,validated
0005171784RN098,208229290,1,17/05/2018 23:00,17/05/2018 23:29,1.686,kWh,validated
0005171784RN098,208229290,1,17/05/2018 23:30,17/05/2018 23:59,1.232,kWh,validated
0005171784RN098,208229290,1,18/05/2018 00:00,18/05/2018 00:29,0.490,kWh,validated
0005171784RN098,208229290,1,18/05/2018 00:30,18/05/2018 00:59,0.504,kWh,validated
0005171784RN098,208229290,1,18/05/2018 01:00,18/05/2018 01:29,0.522,kWh,validated
0005171784RN098,208229290,1,18/05/2018 01:30,18/05/2018 01:59,0.510,kWh,validated
0005171784RN098,208229290,1,18/05/2018 02:00,18/05/2018 02:29,0.483,kWh,validated
0005171784RN098,208229290,1,18/05/2018 02:30,18/05/2018 02:59,0.524,kWh,validated
0005171784RN098,208229290,1,18/05/2018 03:00,18/05/2018 03:29,0.525,kWh,validated
0005171784RN098,208229290,1,18/05/2018 03:30,18/05/2018 03:59,0.489,kWh,validated
0005171784RN098,208229290,1,18/05/2018 04:00,18/05/2018 04:29,0.820,kWh,validated
0005171784RN098,208229290,1,18/05/2018 04:30,18/05/2018 04:59,0.519,kWh,validated
